Case ID,Activity,Timestamp,Resource,issue_sentiment,issue_emotion,issue_user_type,pr_user_type,issue_labels
574107896,Issue Closed,2020-06-25 08:35:54+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
574107896,PR Closed,2020-06-25 08:35:54+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
574107896,Issue Updated,2020-08-23 00:58:00+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
574107896,PR Updated,2020-08-23 00:58:00+00:00,ysds,0.3182,neutral,User,User,"js,v4,v5,backport-to-v4"
574656948,Issue Created,2020-03-03 13:09:55+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574656948,PR Created,2020-03-03 13:09:55+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574656948,Issue Updated,2022-12-29 06:21:41+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574656948,Issue Closed,2022-12-29 06:21:41+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574656948,PR Updated,2022-12-29 06:21:41+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574656948,PR Closed,2022-12-29 06:21:41+00:00,felixfbecker,-0.9186,anger,User,User,"meta,on-hold,v5"
574657998,Issue Created,2020-03-03 13:11:42+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
574657998,PR Created,2020-03-03 13:11:42+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
574657998,Issue Updated,2022-12-09 06:52:27+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
574657998,Issue Closed,2022-12-09 06:52:27+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
574657998,PR Updated,2022-12-09 06:52:27+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
574657998,PR Closed,2022-12-09 06:52:27+00:00,felixfbecker,-0.9186,anger,User,User,"meta,v4,on-hold"
576527145,Issue Created,2020-03-05 20:59:25+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
576527145,PR Created,2020-03-05 20:59:25+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
576527145,Issue Closed,2020-04-24 08:05:11+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
576527145,PR Closed,2020-04-24 08:05:11+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
576527145,Issue Updated,2020-11-25 22:40:04+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
576527145,PR Updated,2020-11-25 22:40:04+00:00,mdo,0.9468,neutral,User,User,"css,on-hold,no-backport-to-v4"
577039979,Issue Created,2020-03-06 16:27:27+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577039979,PR Created,2020-03-06 16:27:27+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577039979,Issue Closed,2020-04-01 06:30:41+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577039979,PR Closed,2020-04-01 06:30:41+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577039979,Issue Updated,2020-04-01 06:30:42+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577039979,PR Updated,2020-04-01 06:30:42+00:00,MartijnCuppens,0.2732,sadness,User,User,"css,v5"
577121879,Issue Created,2020-03-06 19:12:34+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
577121879,PR Created,2020-03-06 19:12:34+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
577121879,Issue Closed,2020-04-14 01:23:57+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
577121879,PR Closed,2020-04-14 01:23:57+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
577121879,Issue Updated,2020-04-14 01:23:58+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
577121879,PR Updated,2020-04-14 01:23:58+00:00,mdo,0.1476,neutral,User,User,"docs,css,v5,no-backport-to-v4"
578989794,Issue Created,2020-03-11 03:45:20+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
578989794,PR Created,2020-03-11 03:45:20+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
578989794,Issue Closed,2020-10-27 17:29:51+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
578989794,PR Closed,2020-10-27 17:29:51+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
578989794,Issue Updated,2020-10-27 17:49:32+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
578989794,PR Updated,2020-10-27 17:49:32+00:00,ysds,0.3612,neutral,User,User,"css,on-hold,v5,has conflicts"
579130819,Issue Created,2020-03-11 09:44:47+00:00,XhmikosR,0.0,neutral,User,User,"js,css,v5,no squash"
